#時刻,脳血流(左),脳血流(左),脳血流(右),脳血流(右),脈拍(左),脈拍(右),M1,M2,M3,M4,M5,M6
103.4,0.33556,0.234369,0.230411,0.115857,68.676814,68.652138,0,0,0,0,0,0
103.5,0.333468,0.232277,0.232502,0.117948,68.815179,68.790503,0,0,0,0,0,0
103.6,0.331257,0.230066,0.235041,0.120487,68.761198,68.823604,0,0,0,0,0,0
103.7,0.329006,0.227815,0.237538,0.122984,68.761198,68.778061,0,0,0,0,0,0
103.8,0.327048,0.225857,0.239175,0.124621,68.674115,68.732518,0,0,0,0,0,0
103.9,0.32254,0.221349,0.235717,0.121163,68.674115,68.576919,0,0,0,0,0,0
104,0.317513,0.216322,0.230674,0.11612,68.490207,68.393011,0,0,0,0,0,0
104.1,0.310996,0.209805,0.224769,0.110215,68.306299,68.133124,0,0,0,0,0,0
104.2,0.306218,0.205027,0.219658,0.105104,68.043295,67.794141,0,0,0,0,0,0
104.3,0.304168,0.202977,0.219709,0.105155,67.805872,67.455158,0,0,0,0,0,0
104.4,0.302955,0.201764,0.222174,0.10762,67.844187,67.300534,0,0,0,0,0,0
104.5,0.302215,0.201024,0.225497,0.110943,67.882501,67.262869,0,0,0,0,0,0
104.6,0.301857,0.200666,0.228855,0.114301,67.77139,67.338848,0,0,0,0,0,0
104.7,0.299656,0.198465,0.228673,0.114119,67.844836,67.338848,0,0,0,0,0,0
104.8,0.295865,0.194674,0.224013,0.109459,67.541806,67.522756,0,0,0,0,0,0
104.9,0.29206,0.190869,0.218258,0.103704,67.238775,67.415351,0,0,0,0,0,0
105,0.287576,0.186385,0.211884,0.09733,67.016553,67.155464,0,0,0,0,0,0
105.1,0.284133,0.182942,0.205976,0.091422,67.373182,66.927394,0,0,0,0,0,0
105.2,0.282832,0.181641,0.204628,0.090074,67.511547,66.808271,0,0,0,0,0,0
105.3,0.283771,0.18258,0.206678,0.092124,67.649912,66.732292,0,0,0,0,0,0
105.4,0.284448,0.183257,0.209202,0.094648,67.611598,66.475462,0,0,0,0,0,0
105.5,0.284854,0.183663,0.2121,0.097546,67.492476,66.475462,0,0,0,0,0,0
105.6,0.283448,0.182257,0.21103,0.096476,67.373353,66.551441,0,0,0,0,0,0
105.7,0.280548,0.179357,0.205661,0.091107,67.254231,66.734825,0,0,0,0,0,0
105.8,0.277397,0.176206,0.199329,0.084775,67.027703,66.734825,0,0,0,0,0,0
105.9,0.2732,0.172009,0.192525,0.077971,66.80724,66.661379,0,0,0,0,0,0
106,0.269281,0.16809,0.186107,0.071553,66.731261,66.587932,0,0,0,0,0,0
106.1,0.267876,0.166685,0.184203,0.069649,66.804707,66.46881,0,0,0,0,0,0
106.2,0.267731,0.16654,0.186063,0.071509,66.804707,66.349688,0,0,0,0,0,0
106.3,0.266528,0.165337,0.188835,0.074281,66.92383,66.016355,0,0,0,0,0,0
106.4,0.265808,0.164617,0.192456,0.077902,66.966973,66.016355,0,0,0,0,0,0
106.5,0.263262,0.162071,0.193085,0.078531,66.929308,66.276242,0,0,0,0,0,0
106.6,0.259019,0.157828,0.189151,0.074597,66.374912,66.533072,0,0,0,0,0,0
106.7,0.254794,0.153603,0.18392,0.069366,66.041578,66.576215,0,0,0,0,0,0
106.8,0.250425,0.149234,0.178374,0.06382,65.708245,66.431731,0,0,0,0,0,0
106.9,0.246666,0.145475,0.173375,0.058821,65.597134,66.431731,0,0,0,0,0,0
107,0.245486,0.144295,0.172968,0.058414,65.677942,66.312609,0,0,0,0,0,0
107.1,0.246035,0.144844,0.17554,0.060986,65.797064,66.193486,0,0,0,0,0,0
107.2,0.24701,0.145819,0.178837,0.064283,65.840207,65.966959,0,0,0,0,0,0
107.3,0.248937,0.147746,0.182995,0.068441,65.95933,66.042938,0,0,0,0,0,0
107.4,0.248635,0.147444,0.183647,0.069093,66.179793,66.376271,0,0,0,0,0,0
107.5,0.247094,0.145903,0.18061,0.066056,66.255772,66.709604,0,0,0,0,0,0
107.6,0.244862,0.143671,0.176429,0.061875,66.212629,67.012635,0,0,0,0,0,0
107.7,0.242283,0.141092,0.171844,0.05729,66.068144,66.982332,0,0,0,0,0,0
107.8,0.240731,0.13954,0.169152,0.054598,66.068144,67.012635,0,0,0,0,0,0
107.9,0.241952,0.140761,0.171227,0.056673,66.328031,66.893512,0,0,0,0,0,0
108,0.243737,0.142546,0.175458,0.060904,66.587918,66.590482,0,0,0,0,0,0
108.1,0.245373,0.144182,0.180068,0.065514,66.707041,66.363955,0,0,0,0,0,0
108.2,0.248238,0.147047,0.185361,0.070807,66.818152,66.518578,0,0,0,0,0,0
108.3,0.248508,0.147317,0.187412,0.072858,66.967577,66.92295,0,0,0,0,0,0
108.4,0.247306,0.146115,0.185214,0.07066,67.117002,67.256283,0,0,0,0,0,0
108.5,0.245234,0.144043,0.181149,0.066595,67.079338,67.375406,0,0,0,0,0,0
108.6,0.243345,0.142154,0.177138,0.062584,67.003359,67.345103,0,0,0,0,0,0
108.7,0.243368,0.142177,0.176853,0.062299,67.041023,67.345103,0,0,0,0,0,0
108.8,0.244281,0.14309,0.179938,0.065384,67.041023,67.306788,0,0,0,0,0,0
108.9,0.245519,0.144328,0.18423,0.069676,66.965044,67.003758,0,0,0,0,0,0
109,0.247531,0.14634,0.188948,0.074394,66.965044,66.700728,0,0,0,0,0,0
109.1,0.25067,0.149479,0.193823,0.079269,67.084167,66.779824,0,0,0,0,0,0
109.2,0.2521,0.150909,0.197367,0.082813,67.383275,67.113157,0,0,0,0,0,0
109.3,0.251438,0.150247,0.196355,0.081801,67.49068,67.416187,0,0,0,0,0,0
109.4,0.249467,0.148276,0.192683,0.078129,67.230793,67.459331,0,0,0,0,0,0
109.5,0.248797,0.147606,0.190141,0.075587,66.970906,67.429028,0,0,0,0,0,0
109.6,0.249204,0.148013,0.191831,0.077277,66.894927,67.509836,0,0,0,0,0,0
109.7,0.250939,0.149748,0.196056,0.081502,66.933242,67.392877,0,0,0,0,0,0
109.8,0.252891,0.1517,0.200517,0.085963,66.857263,67.170655,0,0,0,0,0,0
109.9,0.255323,0.154132,0.205255,0.090701,66.857263,66.986746,0,0,0,0,0,0
110,0.258105,0.156914,0.209913,0.095359,67.011886,67.249751,0,0,0,0,0,0
110.1,0.260331,0.15914,0.214058,0.099504,67.16651,67.583084,0,0,0,0,0,0
110.2,0.260043,0.158852,0.21383,0.099276,67.128846,67.886114,0,0,0,0,0,0
110.3,0.258097,0.156906,0.210249,0.095695,67.052867,68.031834,0,0,0,0,0,0
110.4,0.258067,0.156876,0.208726,0.094172,67.052867,68.074977,0,0,0,0,0,0
110.5,0.259474,0.158283,0.210746,0.096192,67.052867,68.11812,0,0,0,0,0,0
110.6,0.261976,0.160785,0.214907,0.100353,67.131511,67.816802,0,0,0,0,0,0
110.7,0.264529,0.163338,0.219399,0.104845,67.131511,67.59458,0,0,0,0,0,0
110.8,0.267206,0.166015,0.223986,0.109432,67.102751,67.410672,0,0,0,0,0,0
110.9,0.270134,0.168943,0.228368,0.113814,67.257375,67.749655,0,0,0,0,0,0
111,0.273136,0.171945,0.232563,0.118009,67.493452,68.162084,0,0,0,0,0,0
111.1,0.272902,0.171711,0.232441,0.117887,67.676837,68.384306,0,0,0,0,0,0
111.2,0.27107,0.169879,0.228658,0.114104,67.600858,68.685625,0,0,0,0,0,0
111.3,0.270892,0.169701,0.226303,0.111749,67.600858,68.769482,0,0,0,0,0,0
111.4,0.271873,0.170682,0.227518,0.112964,67.600858,68.693503,0,0,0,0,0,0
111.5,0.273653,0.172462,0.230634,0.11608,67.600858,68.392185,0,0,0,0,0,0
111.6,0.275534,0.174343,0.233955,0.119401,67.522213,68.169963,0,0,0,0,0,0
111.7,0.277565,0.176374,0.237476,0.122922,67.676837,68.0647,0,0,0,0,0,0
111.8,0.279209,0.178018,0.24025,0.125696,67.912914,68.302122,0,0,0,0,0,0
111.9,0.281023,0.179832,0.242963,0.128409,68.172801,68.722928,0,0,0,0,0,0
112,0.280025,0.178834,0.240958,0.126404,68.356709,68.982815,0,0,0,0,0,0
112.1,0.27804,0.176849,0.236254,0.1217,68.278064,69.284134,0,0,0,0,0,0
112.2,0.277056,0.175865,0.232882,0.118328,68.199419,69.322448,0,0,0,0,0,0
112.3,0.277483,0.176292,0.233319,0.118765,68.120775,69.246469,0,0,0,0,0,0
112.4,0.278556,0.177365,0.235643,0.121089,68.149535,68.945151,0,0,0,0,0,0
112.5,0.279561,0.17837,0.238216,0.123662,68.068081,68.643832,0,0,0,0,0,0
112.6,0.281405,0.180214,0.241169,0.126615,68.039321,68.459924,0,0,0,0,0,0
112.7,0.282945,0.181754,0.243609,0.129055,68.193945,68.459924,0,0,0,0,0,0
112.8,0.283505,0.182314,0.244477,0.129923,68.377329,68.598289,0,0,0,0,0,0
112.9,0.281085,0.179894,0.240442,0.125888,68.484734,68.858176,0,0,0,0,0,0
113,0.277941,0.17675,0.234512,0.119958,68.33011,69.159494,0,0,0,0,0,0
113.1,0.275995,0.174804,0.229513,0.114959,68.254131,69.12183,0,0,0,0,0,0
113.2,0.275508,0.174317,0.228895,0.114341,68.175487,68.967206,0,0,0,0,0,0
113.3,0.275847,0.174656,0.230245,0.115691,68.094033,68.622378,0,0,0,0,0,0
113.4,0.276298,0.175107,0.231797,0.117243,67.98877,68.27755,0,0,0,0,0,0
113.5,0.277144,0.175953,0.233444,0.11889,67.883507,68.093642,0,0,0,0,0,0
113.6,0.277152,0.175961,0.234409,0.119855,67.962152,67.830638,0,0,0,0,0,0
113.7,0.275436,0.174245,0.231507,0.116953,68.040796,67.830638,0,0,0,0,0,0
113.8,0.27233,0.171139,0.225471,0.110917,68.040796,67.830638,0,0,0,0,0,0
113.9,0.268496,0.167305,0.218457,0.103903,67.857412,67.792974,0,0,0,0,0,0
114,0.266065,0.164874,0.213503,0.098949,67.702788,67.755309,0,0,0,0,0,0
114.1,0.265187,0.163996,0.212509,0.097955,67.731549,67.939217,0,0,0,0,0,0
114.2,0.264629,0.163438,0.212718,0.098164,67.652904,68.111487,0,0,0,0,0,0
114.3,0.264085,0.162894,0.213279,0.098725,67.545499,68.272406,0,0,0,0,0,0
114.4,0.263782,0.162591,0.213937,0.099383,67.438093,68.050184,0,0,0,0,0,0
114.5,0.262284,0.161093,0.21294,0.098386,67.514072,67.748866,0,0,0,0,0,0
114.6,0.259454,0.158263,0.207523,0.092969,67.590051,67.786531,0,0,0,0,0,0
114.7,0.255082,0.153891,0.199773,0.085219,67.590051,67.824196,0,0,0,0,0,0
114.8,0.250928,0.149737,0.192375,0.077821,67.435427,67.67477,0,0,0,0,0,0
114.9,0.24868,0.147489,0.188821,0.074267,67.356782,67.858678,0,0,0,0,0,0
115,0.247885,0.146694,0.188286,0.073732,67.385543,68.042586,0,0,0,0,0,0
115.1,0.247143,0.145952,0.188577,0.074023,67.306898,68.226494,0,0,0,0,0,0
115.2,0.247234,0.146043,0.189495,0.074941,67.228253,68.305139,0,0,0,0,0,0
115.3,0.246773,0.145582,0.190135,0.075581,67.152274,68.342804,0,0,0,0,0,0
115.4,0.244768,0.143577,0.188387,0.073833,67.189939,68.380469,0,0,0,0,0,0
115.5,0.240802,0.139611,0.182435,0.067881,67.189939,68.418134,0,0,0,0,0,0
115.6,0.236199,0.135008,0.174827,0.060273,67.006555,68.195911,0,0,0,0,0,0
115.7,0.232366,0.131175,0.168006,0.053452,66.930576,67.722323,0,0,0,0,0,0
115.8,0.230437,0.129246,0.165562,0.051008,66.854597,67.561404,0,0,0,0,0,0
115.9,0.229802,0.128611,0.165955,0.051401,66.933242,67.783626,0,0,0,0,0,0
116,0.229502,0.128311,0.166691,0.052137,66.933242,68.005848,0,0,0,0,0,0
116.1,0.230244,0.129053,0.168196,0.053642,66.933242,68.005848,0,0,0,0,0,0
116.2,0.230448,0.129257,0.16927,0.054716,66.933242,68.005848,0,0,0,0,0,0
116.3,0.229219,0.128028,0.168195,0.053641,67.116626,68.116959,0,0,0,0,0,0
116.4,0.225921,0.12473,0.162605,0.048051,67.116626,67.894737,0,0,0,0,0,0
116.5,0.222604,0.121413,0.15575,0.041196,66.933242,67.561404,0,0,0,0,0,0
116.6,0.219151,0.11796,0.149304,0.03475,66.857263,67.301517,0,0,0,0,0,0
116.7,0.218488,0.117297,0.147425,0.032871,66.781284,67.330277,0,0,0,0,0,0
116.8,0.218492,0.117301,0.148178,0.033624,66.857263,67.552499,0,0,0,0,0,0
116.9,0.218745,0.117554,0.149376,0.034822,66.895577,67.669458,0,0,0,0,0,0
117,0.219762,0.118571,0.15137,0.036816,67.050201,67.558347,0,0,0,0,0,0
117.1,0.220457,0.119266,0.15299,0.038436,67.12618,67.558347,0,0,0,0,0,0
117.2,0.220326,0.119135,0.152743,0.038189,67.309564,67.558347,0,0,0,0,0,0
117.3,0.217964,0.116773,0.147794,0.03324,67.385543,67.336125,0,0,0,0,0,0
117.4,0.214904,0.113713,0.141402,0.026848,67.230919,67.002792,0,0,0,0,0,0
117.5,0.213278,0.112087,0.136814,0.02226,67.15494,66.742905,0,0,0,0,0,0
117.6,0.213423,0.112232,0.13629,0.021736,67.078961,66.965127,0,0,0,0,0,0
117.7,0.213937,0.112746,0.137402,0.022848,67.078961,67.187349,0,0,0,0,0,0
117.8,0.215219,0.114028,0.139202,0.024648,67.050201,67.488667,0,0,0,0,0,0
117.9,0.216722,0.115531,0.141096,0.026542,67.128846,67.488667,0,0,0,0,0,0
118,0.218341,0.11715,0.14282,0.028266,67.364923,67.599778,0,0,0,0,0,0
118.1,0.218576,0.117385,0.143094,0.02854,67.62481,67.637443,0,0,0,0,0,0
118.2,0.216472,0.115281,0.138529,0.023975,67.808194,67.491724,0,0,0,0,0,0
118.3,0.214089,0.112898,0.132672,0.018118,67.808194,67.15839,0,0,0,0,0,0
118.4,0.212509,0.111318,0.128202,0.013648,67.732215,67.079745,0,0,0,0,0,0
118.5,0.213194,0.112003,0.128408,0.013854,67.577591,67.413079,0,0,0,0,0,0
118.6,0.214737,0.113546,0.130388,0.015834,67.577591,67.635301,0,0,0,0,0,0
118.7,0.216552,0.115361,0.133089,0.018535,67.470186,67.833714,0,0,0,0,0,0
118.8,0.21802,0.116829,0.135791,0.021237,67.548831,68.135032,0,0,0,0,0,0
118.9,0.220177,0.118986,0.138553,0.023999,67.887814,68.246143,0,0,0,0,0,0
119,0.22014,0.118949,0.138687,0.024133,68.147701,68.283808,0,0,0,0,0,0
119.1,0.218461,0.11727,0.135077,0.020523,68.407588,68.023921,0,0,0,0,0,0
119.2,0.21647,0.115279,0.130336,0.015782,68.407588,67.764034,0,0,0,0,0,0
119.3,0.21482,0.113629,0.126785,0.012231,68.252964,67.425051,0,0,0,0,0,0
119.4,0.216122,0.114931,0.127705,0.013151,68.09834,67.463365,0,0,0,0,0,0
119.5,0.21787,0.116679,0.130287,0.015733,67.938242,67.580324,0,0,0,0,0,0
119.6,0.219906,0.118715,0.133446,0.018892,67.754334,67.618638,0,0,0,0,0,0
119.7,0.221965,0.120774,0.136786,0.022232,67.725573,67.656952,0,0,0,0,0,0
119.8,0.223934,0.122743,0.13941,0.024856,67.909481,67.806378,0,0,0,0,0,0
119.9,0.223033,0.121842,0.137689,0.023135,68.169368,67.990286,0,0,0,0,0,0
120,0.221371,0.12018,0.13345,0.018896,68.352753,67.913783,0,0,0,0,0,0
120.1,0.21901,0.117819,0.128367,0.013813,68.352753,67.653896,0,0,0,0,0,0
120.2,0.217856,0.116665,0.125047,0.010493,68.203327,67.417818,0,0,0,0,0,0
120.3,0.219281,0.11809,0.126244,0.01169,68.00556,67.078835,0,0,0,0,0,0
120.4,0.220931,0.11974,0.128721,0.014167,67.666577,67.078835,0,0,0,0,0,0
120.5,0.223502,0.122311,0.13196,0.017406,67.333244,67.078835,0,0,0,0,0,0
120.6,0.225853,0.124662,0.135155,0.020601,67.41234,67.233459,0,0,0,0,0,0
120.7,0.227521,0.12633,0.137233,0.022679,67.596248,67.572442,0,0,0,0,0,0
120.8,0.226902,0.125711,0.134669,0.020115,67.856135,67.832329,0,0,0,0,0,0
120.9,0.225491,0.1243,0.129985,0.015431,68.195118,68.016237,0,0,0,0,0,0
121,0.223387,0.122196,0.124743,0.010189,68.045693,67.788167,0,0,0,0,0,0
121.1,0.222996,0.121805,0.12251,0.007956,67.896268,67.638742,0,0,0,0,0,0
121.2,0.224314,0.123123,0.124085,0.009531,67.6985,67.51962,0,0,0,0,0,0
121.3,0.225936,0.124745,0.126667,0.012113,67.39547,67.400497,0,0,0,0,0,0
121.4,0.227965,0.126774,0.130048,0.015494,67.211562,67.097467,0,0,0,0,0,0
121.5,0.229939,0.128748,0.133006,0.018452,67.367161,67.253066,0,0,0,0,0,0
121.6,0.231822,0.130631,0.135359,0.020805,67.551069,67.592049,0,0,0,0,0,0
121.7,0.230715,0.129524,0.13287,0.018316,67.884402,67.851936,0,0,0,0,0,0
121.8,0.228794,0.127603,0.12845,0.013896,68.187432,68.190919,0,0,0,0,0,0
121.9,0.226791,0.1256,0.123872,0.009318,68.113986,68.079808,0,0,0,0,0,0
122,0.226821,0.12563,0.123306,0.008752,68.187432,68.079808,0,0,0,0,0,0
122.1,0.2278,0.126609,0.124984,0.01043,67.886114,67.962849,0,0,0,0,0,0
122.2,0.228924,0.127733,0.127242,0.012688,67.663892,67.661531,0,0,0,0,0,0
122.3,0.230364,0.129173,0.129829,0.015275,67.742988,67.3585,0,0,0,0,0,0
122.4,0.231896,0.130705,0.132141,0.017587,67.742988,67.437596,0,0,0,0,0,0
122.5,0.231812,0.130621,0.132279,0.017725,68.076321,67.850026,0,0,0,0,0,0
122.6,0.229851,0.12866,0.128275,0.013721,68.409655,68.183359,0,0,0,0,0,0
122.7,0.227549,0.126358,0.123069,0.008515,68.791781,68.565485,0,0,0,0,0,0
122.8,0.225247,0.124056,0.118731,0.004177,68.761478,68.535182,0,0,0,0,0,0
122.9,0.225749,0.124558,0.118939,0.004385,68.723164,68.61599,0,0,0,0,0,0
123,0.226409,0.125218,0.120805,0.006251,68.46016,68.314672,0,0,0,0,0,0
123.1,0.227735,0.126544,0.123528,0.008974,68.276252,68.013354,0,0,0,0,0,0
123.2,0.229262,0.128071,0.126341,0.011787,68.170989,67.908091,0,0,0,0,0,0
123.3,0.230472,0.129281,0.128928,0.014374,68.170989,67.908091,0,0,0,0,0,0
123.4,0.230224,0.129033,0.129534,0.01498,68.504322,68.241424,0,0,0,0,0,0
123.5,0.227925,0.126734,0.125674,0.01112,68.687706,68.463646,0,0,0,0,0,0
123.6,0.225229,0.124038,0.120607,0.006053,68.72602,68.764965,0,0,0,0,0,0
123.7,0.224388,0.123197,0.119036,0.004482,68.764335,68.653853,0,0,0,0,0,0
123.8,0.224976,0.123785,0.120172,0.005618,68.534701,68.734662,0,0,0,0,0,0
123.9,0.22534,0.124149,0.122038,0.007484,68.271697,68.433343,0,0,0,0,0,0
124,0.226364,0.125173,0.124487,0.009933,68.087789,68.132025,0,0,0,0,0,0
124.1,0.227247,0.126056,0.126664,0.01211,67.982526,68.211121,0,0,0,0,0,0
124.2,0.229002,0.127811,0.129126,0.014572,67.798166,68.211121,0,0,0,0,0,0
124.3,0.229117,0.127926,0.12975,0.015196,68.1315,68.544454,0,0,0,0,0,0
124.4,0.226758,0.125567,0.125983,0.011429,68.169814,68.766677,0,0,0,0,0,0
124.5,0.224018,0.122827,0.121527,0.006973,68.169814,69.067995,0,0,0,0,0,0
124.6,0.223942,0.122751,0.121075,0.006521,68.353722,69.03033,0,0,0,0,0,0
124.7,0.224574,0.123383,0.122439,0.007885,68.458985,68.875706,0,0,0,0,0,0
124.8,0.225243,0.124052,0.124571,0.010017,68.458985,68.574388,0,0,0,0,0,0
124.9,0.22659,0.125399,0.127038,0.012484,68.353722,68.469125,0,0,0,0,0,0
125,0.227377,0.126186,0.129062,0.014508,68.324961,68.548221,0,0,0,0,0,0
125.1,0.228771,0.12758,0.13132,0.016766,68.403606,68.548221,0,0,0,0,0,0
125.2,0.228586,0.127395,0.131224,0.01667,68.403606,68.96065,0,0,0,0,0,0
125.3,0.22598,0.124789,0.127103,0.012549,68.370236,69.261968,0,0,0,0,0,0
125.4,0.223887,0.122696,0.123407,0.008853,68.370236,69.563287,0,0,0,0,0,0
125.5,0.223679,0.122488,0.123354,0.0088,68.554144,69.525622,0,0,0,0,0,0
125.6,0.224148,0.122957,0.124447,0.009893,68.659407,69.308161,0,0,0,0,0,0
125.7,0.22473,0.123539,0.126024,0.01147,68.843766,69.123802,0,0,0,0,0,0
125.8,0.225466,0.124275,0.127659,0.013105,68.819957,69.018539,0,0,0,0,0,0
125.9,0.22564,0.124449,0.128487,0.013933,68.980055,69.097635,0,0,0,0,0,0
126,0.227187,0.125996,0.129646,0.015092,69.163963,69.097635,0,0,0,0,0,0
126.1,0.226177,0.124986,0.127305,0.012751,69.163963,69.357522,0,0,0,0,0,0
126.2,0.22414,0.122949,0.12184,0.007286,69.243059,69.617409,0,0,0,0,0,0
126.3,0.223005,0.121814,0.118251,0.003697,69.415102,69.839631,0,0,0,0,0,0
126.4,0.222941,0.12175,0.117445,0.002891,69.520366,69.944894,0,0,0,0,0,0
126.5,0.222843,0.121652,0.117826,0.003272,69.625629,69.865798,0,0,0,0,0,0
126.6,0.223495,0.122304,0.118923,0.004369,69.625629,69.762893,0,0,0,0,0,0
126.7,0.223795,0.122604,0.119743,0.005189,69.758255,69.844716,0,0,0,0,0,0
126.8,0.224622,0.123431,0.120176,0.005622,69.803798,69.714338,0,0,0,0,0,0
126.9,0.224843,0.123652,0.120152,0.005598,69.849341,69.58396,0,0,0,0,0,0
127,0.22259,0.121399,0.115719,0.001165,69.665433,69.705482,0,0,0,0,0,0
127.1,0.219486,0.118295,0.109437,-0.005117,69.614151,69.792565,0,0,0,0,0,0
127.2,0.218096,0.116905,0.106197,-0.008357,69.614151,69.976924,0,0,0,0,0,0
127.3,0.217825,0.116634,0.105762,-0.008792,69.637961,70.082187,0,0,0,0,0,0
127.4,0.217669,0.116478,0.106311,-0.008243,69.66177,70.003091,0,0,0,0,0,0
127.5,0.218099,0.116908,0.107665,-0.006889,69.556507,70.084915,0,0,0,0,0,0
127.6,0.218152,0.116961,0.108552,-0.006002,69.532698,69.979652,0,0,0,0,0,0
127.7,0.218262,0.117071,0.109182,-0.005372,69.315237,69.841287,0,0,0,0,0,0
127.8,0.217399,0.116208,0.108118,-0.006436,69.004829,69.619065,0,0,0,1,0,0
